MC simulation of a multilayer film [10 nm of RAFT polymer,50 nm of ZnO,10 nm of RAFT polymer,50000 nm of Si] at 7.0 keV + CSF + BSF
Characteristic
Type:	Characteristic
# of electrons	50000
# of scattering events	9442222
Transition	Generated (1/mSr)	Transmitted (1/mSr)
C K-L3	31121.643570170607	19973.09676659167
O K-L3	113727.58072902945	97456.50113508655
Si K-L3	461243.89591869264	394056.55924473953
Si K-M3	7862.2639538730255	6843.791896527617
P K-L3	2185.21192374388	2072.648239370419
P K-M3	67.52116271751845	64.52486630204095
S K-L3	3846.749852777236	3705.8017489968615
S K-M3	179.46387498887114	173.8989310208796
Zn L3-M5	131937.62927700477	124461.22388566729
Bremsstrahlung Fluorescence
Type:	Continuum Fluorescence
# of electrons	50000
# of scattering events	920809
Transition	Generated (1/mSr)	Transmitted (1/mSr)
C K-L3	1.3876189179706977	0.9197659927050768
O K-L3	24.419977564769397	20.84599706132991
Si K-L3	2773.089199911862	1841.2215688641163
Si K-M3	47.269480312389824	32.715959634122974
P K-L3	7.504910040337492	7.146589937083818
P K-M3	0.23189524389277022	0.2223583269999007
S K-L3	16.37465849405578	15.792712988088487
S K-M3	0.7639331324965466	0.7409583022706867
Zn L3-M5	37.19378299664307	34.915396069902975
Characteristic Fluorescence
Type:	Characteristic Fluorescence
# of electrons	50000
# of scattering events	942274
Transition	Generated (1/mSr)	Transmitted (1/mSr)
C K-L3	0.7151317717680848	0.44578113722515583
O K-L3	38.186727330622595	32.826318063244614
Si K-L3	130.33064151050903	100.41098103557195
Si K-M3	2.2215880012722584	1.7644285599936864
P K-L3	0.26835015496058984	0.25500727271598245
P K-M3	0.008291788215818543	0.007936621781358792
S K-L3	0.0	0.0
S K-M3	0.0	0.0
Zn L3-M5	72.16300878111676	67.7974539230326
