MC simulation of bulk Admiralty Brass at 20.0 keV + CSF + BSF
Characteristic
Type:	Characteristic
# of electrons	20000
# of scattering events	7744304
Transition	Generated (1/mSr)	Transmitted (1/mSr)
Cu K-L3	7987.231663115789	7830.954712290574
Cu K-M3	971.2964555267	956.8076093623692
Cu L3-M5	31339.023512996304	15050.006110033866
Zn K-L3	2825.9354805513444	2781.640732116215
Zn K-M3	350.8761433654672	328.87589733834943
Zn L3-M5	15583.196811593258	1921.141924119443
Sn L2-N4	16.142650280520886	13.959010314124301
Sn L3-M5	282.7876845717077	224.2537743203483
Bremsstrahlung Fluorescence
Type:	Continuum Fluorescence
# of electrons	20000
# of scattering events	772360
Transition	Generated (1/mSr)	Transmitted (1/mSr)
Cu K-L3	644.9513112926961	490.7766674496482
Cu K-M3	78.43004298206579	62.97671411298412
Cu L3-M5	53.451631629988164	15.973988961392356
Zn K-L3	258.5418911893751	200.71773987114443
Zn K-M3	32.10129258196757	16.10947893370939
Zn L3-M5	30.878928230820893	2.0397834333129268
Sn L2-N4	0.7382587168207384	0.28440388472020156
Sn L3-M5	9.075716597611068	2.734883808225598
Characteristic Fluorescence
Type:	Characteristic Fluorescence
# of electrons	20000
# of scattering events	773932
Transition	Generated (1/mSr)	Transmitted (1/mSr)
Cu K-L3	63.143171935934994	51.48943221266534
Cu K-M3	7.678597751872623	6.53733368940901
Cu L3-M5	79.81840423399119	32.19683455025201
Zn K-L3	0.0	0.0
Zn K-M3	0.0	0.0
Zn L3-M5	16.058151642999853	1.1374418331412146
Sn L2-N4	0.8433840591181186	0.20215418972371949
Sn L3-M5	9.836024316867727	1.6472666181918274
